id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg36325740,https://bitcointalk.org/index.php?topic=3096913.0,msg35203866,40786,Marketplace (Altcoins),2018-05-04 19:17:26,Nginende,Member,210,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",  Week #8 (28/04 - 04/05) Twitter profile: https://twitter.com/Easy_Sem Retweets and likes: 1. https://twitter.com/timeboxnetwork/status/990983946279235585 2. https://twitter.com/timeboxnetwork/status/991328085483118595 3. https://twitter.com/timeboxnetwork/status/991640660712329217 4. https://twitter.com/timeboxnetwork/status/992459577294761985 Tweets: 1. https://twitter.com/Easy_Sem/status/991652485248028672,True
5856,msg32373518,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 14:06:01,pon-viet,Member,308,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week#1 Mar 10 to Mar 16 Retweet: 1. https://twitter.com/timeboxnetwork/status/973854553140445184 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766 Tweet: 1. https://twitter.com/ponomeratwitt/status/973930947639885826,True
5857,msg32374879,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 14:24:08,djlenna12345,Member,280,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week#1 Mar 10 to Mar 16  Twitter campaign Twitter userneme:@djlenna123456 Twitter https://twitter.com/djlenna123456?lang=ru Follower: 6500  retweet and likes https://twitter.com/timeboxnetwork/status/971995583719157766 https://twitter.com/timeboxnetwork/status/971711543007100928 https://twitter.com/timeboxnetwork/status/971345825371635712  tweet https://twitter.com/djlenna123456/status/973584839000674305,True
5858,msg32376145,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 14:41:15,najmul33,Full Member,476,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week#1 Mar 10 to Mar 16  Twitter Username: @najmul44 Twitter URL: https://twitter.com/najmul44 Followers: 5700  Tweets: https://twitter.com/najmul44/status/974255568318816258  Retweets: https://twitter.com/timeboxnetwork/status/971314600531591169 https://twitter.com/timeboxnetwork/status/971345825371635712 https://twitter.com/timeboxnetwork/status/971711543007100928 https://twitter.com/timeboxnetwork/status/971995583719157766 https://twitter.com/timeboxnetwork/status/973854553140445184,True
5859,msg32376617,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 14:47:35,labalaba02,Newbie,126,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Twitter URL : https://mobile.twitter.com/Fatekurrozak2 Retweet: 1. https://mobile.twitter.com/timeboxnetwork/status/971711543007100928 2. https://mobile.twitter.com/timeboxnetwork/status/971995583719157766 3. https://mobile.twitter.com/timeboxnetwork/status/973854553140445184 Tweet: 1. https://mobile.twitter.com/Fatekurrozak2/status/973611251359105024,True
5860,msg32377722,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 15:01:39,mahoni2100,Member,504,12,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲","Week 1 Mar 10 to Mar 17                            Retweet:                            1. URL       https://twitter.com/timeboxnetwork/status/971711543007100928                      2. URL       https://twitter.com/timeboxnetwork/status/971995583719157766                      3. URL       https://twitter.com/timeboxnetwork/status/973854553140445184                      Tweet:                            1. URL ""      https://twitter.com/MahmutEkinci212/status/973523208845561856                     ",True
5861,msg32378002,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 15:05:09,Akinak,Newbie,182,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Twitter url: https://twitter.com/bitcoincrafter Spreadsheet: #205  Retweet: 1. https://twitter.com/timeboxnetwork/status/969152606927908864 2. https://twitter.com/timeboxnetwork/status/969487317806211072 3. https://twitter.com/timeboxnetwork/status/969498011725254657  Tweet: 1. https://twitter.com/bitcoincrafter/status/974295505974038531,True
5862,msg32378055,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 15:05:52,bongens,Newbie,126,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Twitter url: https://twitter.com/mrlc4979 Followers : 2093 Spreadsheet: #755  Retweet:Week 2 ( 1. https://twitter.com/timeboxnetwork/status/973854553140445184 2. https://tWeek 2 (Mwitter.com/timeboxnetwork/status/971995583719157766 3. https://twitter.com/timeboxnetwork/status/975035733940477955  Tweet: 1. https://twitter.com/bon_genson/status/974631485222264833  Mar 17 to Mar 23) Twitter url: https://twitter.com/mrlc4979 Followers : 2093 Spreadsheet: #755  Retweet: 1. https://twitter.com/timeboxnetwork/status/976683864121778176 2. https://twitter.com/timeboxnetwork/status/976359441330143232 3. https://twitter.com/timeboxnetwork/status/977106337946456064  Tweet: 1.https://twitter.com/bon_genson/status/976754103295471617  Week 2 (Mar 17 to Mar 23) Twitter url: https://twitter.com/mrlc4979 Followers : 2093 Spreadsheet: #755  Retweet: 1. https://twitter.com/timeboxnetwork/status/976683864121778176 2. https://twitter.com/timeboxnetwork/status/976359441330143232 3. https://twitter.com/timeboxnetwork/status/977106337946456064  Tweet: 1.https://twitter.com/bon_genson/status/976754103295471617  Week 3 (Mar 24 to Mar 30) Twitter url: https://twitter.com/mrlc4979 Followers : 2093 Spreadsheet: #755  Retweet: 1. https://twitter.com/timeboxnetwork/status/977054538086596608 2. https://twitter.com/timeboxnetwork/status/979637163204657152 3. https://twitter.com/timeboxnetwork/status/978879274051624960 Tweet: 1. https://twitter.com/bon_genson/status/977922189507772417,True
5863,msg32378458,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 15:11:19,mrcastelo,Full Member,518,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Twitter url: https://twitter.com/mrlc4979 Followers : 5515 Spreadsheet: #66  Tweets: 1. https://twitter.com/mrlc4979/status/974297051579088897  Retweets:  1. https://twitter.com/timeboxnetwork/status/971345825371635712 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766,True
5864,msg32380950,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 15:45:23,babedota,Full Member,350,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Report Week 1 (Mar 10 to Mar 16) Twitter Name : @Rivaldo57963934 Twitter URL : https://twitter.com/Rivaldo57963934 Number Spreadsheet : 302 Retweet 1   https://twitter.com/timeboxnetwork/status/971995583719157766 2   https://twitter.com/timeboxnetwork/status/971711543007100928 3   https://twitter.com/timeboxnetwork/status/973854553140445184 Tweet 1   https://twitter.com/Rivaldo57963934/status/973947444235968512,True
5865,msg32380965,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 15:45:36,Welckomtome,Full Member,448,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16)                   Twitter Name : @Welckomtome Twitter URL : https://twitter.com/Welckomtome Number Spreadsheet : 600  Retweet: 1.  https://twitter.com/timeboxnetwork/status/971995583719157766 2.  https://twitter.com/timeboxnetwork/status/973854553140445184 3.  https://twitter.com/timeboxnetwork/status/971711543007100928  Tweet: 1.  https://twitter.com/Welckomtome/status/973663708286042112,True
5866,msg32381098,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 15:47:24,Luckystar123,Full Member,336,101,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1   10.03 - 16.03  Twitter Username: lolkekc48288519 Twitter link: https://twitter.com/lolkekc48288519 Follower 5122  Retweets: https://twitter.com/timeboxnetwork/status/971995583719157766 https://twitter.com/timeboxnetwork/status/973854553140445184 https://twitter.com/timeboxnetwork/status/971711543007100928  Tweets: https://twitter.com/lolkekc48288519/status/974310836692045824,True
5867,msg32383218,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 16:16:13,Abdul Wafi,Full Member,532,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",week 1 ( Mar 10 to Mar 16 ) Twitter Link : https://twitter.com/pemulungdolaron Spreadsheet : 647  RETWEET: 1.https://twitter.com/timeboxnetwork/status/971995583719157766 2.https://twitter.com/timeboxnetwork/status/973854553140445184 3. tweet: 1.https://twitter.com/pemulungdolaron/status/973902580890791944,True
5868,msg32345970,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 06:42:32,Markistrue,Newbie,75,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweet: 1. https://twitter.com/timeboxnetwork/status/971995583719157766 2. https://twitter.com/timeboxnetwork/status/973854553140445184 3. https://twitter.com/timeboxnetwork/status/971711543007100928 Tweet: 1. https://twitter.com/piiggook/status/974173603825463296  Week 2 (Mar 17 to Mar 23) Retweet: 1. https://twitter.com/timeboxnetwork/status/975035733940477955 2. https://twitter.com/timeboxnetwork/status/975040090438189057 3. Tweet: 1.https://twitter.com/piiggook/status/975250737079902209,True
5869,msg32346553,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 06:54:32,waveswallet,Member,190,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweets: 1. https://twitter.com/timeboxnetwork/status/971711543007100928 2. https://twitter.com/timeboxnetwork/status/971995583719157766 3. https://twitter.com/timeboxnetwork/status/973854553140445184 Tweet: 1. https://twitter.com/waveswallet/status/974176641227177985,True
5870,msg32348240,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 07:26:05,pamungkas,Full Member,770,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Bitcointalk username : pamungkas Twitter username : @pamungkas76 Twitter link: https://twitter.com/pamungkas76  Week 1 ( Mar 10 to Mar 16 ) Retweet : 1.    https://twitter.com/timeboxnetwork/status/971995583719157766 2.    https://twitter.com/timeboxnetwork/status/973854553140445184 3.    https://twitter.com/timeboxnetwork/status/971711543007100928 Tweet : 1.   https://twitter.com/pamungkas76/status/974655628948865024   Week 2 ( Mar 17 to Mar 23 ) Retweet : 1.     https://twitter.com/timeboxnetwork/status/975035733940477955 2.     https://twitter.com/timeboxnetwork/status/975670531801272320 3.     https://twitter.com/timeboxnetwork/status/976359441330143232 Tweet : 1.     https://twitter.com/pamungkas76/status/975552977036460032   Week 3 ( Mar 24 to Mar 30 ) Retweet : 1.     https://twitter.com/timeboxnetwork/status/978477011432751105 2.     https://twitter.com/timeboxnetwork/status/978879274051624960 3.     https://twitter.com/timeboxnetwork/status/977054538086596608 Tweet : 1.     https://twitter.com/pamungkas76/status/977435382068363266   Week 4 ( Mar 31 to Apr 6 ) Retweet : 1.   https://twitter.com/timeboxnetwork/status/980077227973869569 2.   https://twitter.com/timeboxnetwork/status/979637163204657152 3.    https://twitter.com/timeboxnetwork/status/980746352354148353 Tweet : 1.    https://twitter.com/pamungkas76/status/982505649555689473  Week 5 ( Apr 7 to Apr 14 ) Retweet : 1.    https://twitter.com/timeboxnetwork/status/982592212784463872 2.    https://twitter.com/timeboxnetwork/status/983616983059935232 3.    https://twitter.com/timeboxnetwork/status/984722903324241920 Tweet : 1.     https://twitter.com/pamungkas76/status/983152310980263936,True
5871,msg32348365,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 07:28:17,clololck,Member,465,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweets: 1. https://twitter.com/timeboxnetwork/status/971345825371635712 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766 Tweet: 1. https://twitter.com/lmtokenfly/status/974185000391159808,True
5872,msg32348911,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 07:37:47,AlphaGoo,Member,402,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweets: 1. https://twitter.com/timeboxnetwork/status/971345825371635712 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766 Tweet: 1. https://twitter.com/AlphaGoo1/status/974187635118784513,True
5873,msg32348993,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 07:39:21,zcashplan,Member,417,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweets: 1. https://twitter.com/timeboxnetwork/status/971345825371635712 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766 Tweet: 1. https://twitter.com/zcashplan1/status/974188155099234304,True
5874,msg32349061,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 07:40:40,warcarft3,Member,419,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweets: 1. https://twitter.com/timeboxnetwork/status/971345825371635712 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766 Tweet: 1. https://twitter.com/warcarft3/status/974188494036717569,True
5875,msg32349140,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 07:42:18,jj88,Member,181,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweets: 1. https://twitter.com/timeboxnetwork/status/971345825371635712 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766 Tweet: 1. https://twitter.com/jjba88/status/974188935680151552,True
5876,msg32349248,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 07:44:15,imToken,Member,392,14,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 (Mar 10 to Mar 16) Retweets: 1. https://twitter.com/timeboxnetwork/status/971345825371635712 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971995583719157766 Tweet: 1. https://twitter.com/lmtokenfly/status/974189326878703616,True
5877,msg32350906,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 08:12:23,Janeth,Newbie,232,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",im interested in this signature bounty but my bitcointalk account still newbie so  sad wish newbie can join too.,True
5878,msg32353416,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 08:54:13,rockrakan,Newbie,96,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 2 Mar 17 to Mar 23 1. https://twitter.com/timeboxnetwork/status/973854553140445184 2. https://twitter.com/timeboxnetwork/status/975035733940477955 3. https://twitter.com/timeboxnetwork/status/975670531801272320 4. https://twitter.com/timeboxnetwork/status/976359441330143232 5. https://twitter.com/timeboxnetwork/status/976683864121778176 Tweet: 1. https://twitter.com/whitejumbuck/status/976781103049527296 ================================================================================================ Week 3 Mar 24 to Mar 30 Retweet: 1. https://twitter.com/timeboxnetwork/status/975651488096690176 2. https://twitter.com/timeboxnetwork/status/978477011432751105 3. https://twitter.com/timeboxnetwork/status/978879274051624960 Tweet: 1.https://twitter.com/whitejumbuck/status/979515229921886208 ================================================================================================ Week 4 Mar 31 to Apr 6 Week 5 Apr 7 to Apr 14,True
5879,msg32354467,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 09:12:21,AakZaki,Sr. Member,658,266,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",WEEK 1 : 10/03 - 16/03 TWITTER CAMPAIGN    Twitter Profil link : https://twitter.com/NewsBounty  Retweet + Like Link : 1. https://twitter.com/timeboxnetwork/status/970955403801448448 2. https://twitter.com/timeboxnetwork/status/970949126568386560 3. https://twitter.com/timeboxnetwork/status/971296649610977280  Tweet: 1. https://twitter.com/NewsBounty/status/973387802166534144,True
5880,msg32355331,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 09:26:52,sadiaakhter25,Full Member,280,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 1 [Mar 10 to Mar 16] Twitter Profile : https://twitter.com/Sadia4174 Spreadsheet No  : 721  Retweet: 1. https://twitter.com/timeboxnetwork/status/971995583719157766 2. https://twitter.com/timeboxnetwork/status/973854553140445184 3. https://twitter.com/timeboxnetwork/status/971711543007100928  Tweet: 1. https://twitter.com/Sadia4174/status/974215134108311552,True
5881,msg32355346,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-03-15 09:27:06,soham,Sr. Member,406,250,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",My Twitter participation:  Week 1 (Mar 10 to Mar 16) Retweet: 1. https://twitter.com/timeboxnetwork/status/971995583719157766 2. https://twitter.com/timeboxnetwork/status/971711543007100928 3. https://twitter.com/timeboxnetwork/status/971345825371635712 Tweet: 1. https://twitter.com/CryptoBitSoham/status/974215042106318848,True
